Latitude,Longitude,Altitude
47.2900311,11.4077167,1441.845
47.2900368,11.4077229,1441.581
47.2900388,11.4077272,1441.285
47.2900387,11.4077352,1441.469
47.2900379,11.407743,1441.636
47.290039,11.4077483,1441.489
47.2900409,11.4077491,1440.879
47.2900418,11.4077403,1439.348
47.2900458,11.4077355,1438.12
47.2900505,11.4077308,1437.003
47.2900574,11.4077248,1435.717
47.2900599,11.4077246,1435.313
47.2900616,11.407725,1434.978
47.2900632,11.4077253,1434.587
47.2900685,11.407725,1434.012
47.2900736,11.4077261,1433.579
47.2900788,11.4077285,1433.201
47.2900831,11.4077312,1432.861
47.2900871,11.4077319,1432.378
47.2900923,11.4077278,1431.46
47.2900968,11.4077277,1430.98
47.2901012,11.4077272,1430.513
47.2901008,11.4077327,1430.559
47.2900981,11.4077437,1431.094
47.2900955,11.407753,1431.468
47.290095,11.4077622,1431.727
47.2900955,11.4077664,1431.483
47.2900968,11.4077698,1431.135
47.2901004,11.4077705,1430.423
47.2901044,11.4077741,1429.861
47.2901069,11.4077783,1429.416
47.2901107,11.4077814,1428.949
47.2901173,11.4077855,1428.465
47.2901251,11.4077915,1428.181
47.2901303,11.407797,1427.909
47.2901362,11.4078013,1427.534
47.2901376,11.4078054,1427.168
47.290142,11.4078038,1426.403
47.2901477,11.4078009,1425.537
47.290153,11.4077989,1424.898
47.2901568,11.4077984,1424.447
47.2901657,11.4077932,1423.665
47.2901754,11.40779,1423.014
47.2901825,11.4077858,1422.258
47.2901881,11.407782,1421.626
47.2901888,11.4077848,1421.53
47.2901931,11.4077877,1421.242
47.2901976,11.4077913,1420.967
47.2902048,11.4077938,1420.599
47.2902155,11.4078003,1420.277
47.2902271,11.4078017,1419.657
47.290234,11.4078005,1419.032
47.290241,11.4077988,1418.309
47.2902475,11.4077993,1417.721
47.2902501,11.4078024,1417.299
47.2902473,11.4078055,1417.005
47.2902453,11.4078104,1416.677
47.2902471,11.4078155,1416.236
47.2902486,11.4078202,1415.811
47.2902484,11.4078261,1415.398
47.290245,11.407831,1415.056
47.2902446,11.4078338,1414.495
47.290245,11.4078377,1414.17
47.2902481,11.4078402,1413.607
47.2902493,11.4078441,1413.121
47.2902493,11.4078481,1412.696
47.2902418,11.4078566,1412.549
47.2902407,11.4078562,1411.744
47.2902455,11.4078545,1410.63
47.2902461,11.4078565,1410.071
47.290245,11.4078592,1409.7
47.2902459,11.4078609,1409.234
47.2902498,11.4078635,1408.728
47.2902553,11.4078639,1408.099
47.290258,11.4078619,1407.573
47.2902638,11.407862,1407.079
47.2902654,11.4078611,1406.568
47.2902657,11.4078597,1405.979
47.2902661,11.4078623,1405.344
47.290266,11.4078677,1404.949
47.2902693,11.4078703,1404.219
47.2902636,11.4078765,1403.661
47.2902585,11.4078836,1402.929
47.2902553,11.4078869,1402.469
47.2902479,11.4078882,1401.799
47.290242,11.4078913,1401.244
47.2902355,11.407895,1400.827
47.2902357,11.4078965,1400.041
47.2902314,11.4078985,1399.544
47.29023,11.4078985,1398.814
47.29023,11.4078975,1398.015
47.2902268,11.407896,1397.419
47.290221,11.4078933,1396.947
47.2902159,11.4078942,1396.491
47.290211,11.4078931,1395.925
47.2902066,11.4078955,1395.641
47.2902045,11.4078954,1395.154
47.290201,11.4078957,1394.769
47.2901977,11.4078972,1394.417
47.2901956,11.4078973,1393.865
47.2901943,11.4078971,1393.266
47.2901938,11.4078993,1392.913
47.2901918,11.4079015,1392.621
47.2901892,11.4079022,1392.22
47.290187,11.4079027,1391.789
47.2901847,11.4079041,1391.291
47.2901825,11.4079061,1390.894
