Latitude,Longitude,Altitude
47.2937592,11.3926229,1538.161
47.2937556,11.392628,1538.162
47.293752,11.3926331,1538.163
47.2937485,11.3926382,1538.163
47.2937449,11.3926433,1538.164
47.2937413,11.3926484,1538.165
47.2937377,11.3926535,1538.166
47.2937341,11.3926586,1538.167
47.2937305,11.3926637,1538.168
47.293727,11.3926688,1538.169
47.2937234,11.392674,1538.17
47.2937198,11.3926791,1538.17
47.2937162,11.3926842,1538.171
47.2937126,11.3926893,1538.172
47.2937091,11.3926944,1538.173
47.2937055,11.3926995,1538.174
47.2937019,11.3927046,1538.175
47.2936983,11.3927097,1538.176
47.2936947,11.3927148,1538.176
47.2936911,11.3927199,1538.177
47.2936876,11.392725,1538.178
47.293684,11.3927301,1538.179
47.2936804,11.3927352,1538.18
47.2936768,11.3927403,1538.181
47.2936732,11.3927454,1538.182
47.2936696,11.3927505,1538.183
47.2936661,11.3927556,1538.183
47.2936625,11.3927607,1538.184
47.2936589,11.3927658,1538.185
47.2936553,11.3927709,1538.186
47.2936517,11.392776,1538.187
47.2936481,11.3927811,1538.188
47.2936446,11.3927862,1538.189
47.293641,11.3927913,1538.19
47.2936374,11.3927964,1538.19
47.2936338,11.3928015,1538.191
47.2936302,11.3928066,1538.192
47.2936266,11.3928117,1538.193
47.2936231,11.3928168,1538.194
47.2936195,11.3928219,1538.195
47.2936159,11.392827,1538.196
47.2936123,11.3928321,1538.197
47.2936087,11.3928372,1538.197
47.2936051,11.3928423,1538.198
47.2936016,11.3928474,1538.199
47.293598,11.3928525,1538.2
47.2935944,11.3928576,1538.201
47.2935908,11.3928627,1538.202
47.2935872,11.3928678,1538.203
47.2935836,11.392873,1538.203
47.2935801,11.3928781,1538.204
47.2935765,11.3928832,1538.205
47.2935729,11.3928883,1538.206
47.2935693,11.3928934,1538.207
47.2935657,11.3928985,1538.208
47.2935622,11.3929036,1538.209
47.2935586,11.3929087,1538.21
47.293555,11.3929138,1538.21
47.2935514,11.3929189,1538.211
47.2935478,11.392924,1538.212
47.2935442,11.3929291,1538.213
47.2935407,11.3929342,1538.214
47.2935371,11.3929393,1538.215
47.2935335,11.3929444,1538.216
47.2935299,11.3929495,1538.217
47.2935263,11.3929546,1538.217
47.2935227,11.3929597,1538.218
47.2935192,11.3929648,1538.219
47.2935156,11.3929699,1538.22
47.293512,11.392975,1538.221
47.2935084,11.3929801,1538.222
47.2935048,11.3929852,1538.223
47.2935012,11.3929903,1538.224
47.2934977,11.3929954,1538.224
47.2934941,11.3930005,1538.225
47.2934905,11.3930056,1538.226
47.2934869,11.3930107,1538.227
47.2934833,11.3930158,1538.228
47.2934797,11.3930209,1538.229
47.2934762,11.393026,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
47.2934726,11.3930311,1538.23
