Latitude,Longitude,Altitude
47.2879838,11.4050674,847.321
47.2879824,11.4050698,847.104
47.2879799,11.4050726,846.933
47.2879762,11.4050765,846.727
47.2879734,11.4050812,846.474
47.287971,11.4050864,846.302
47.2879687,11.4050909,846.183
47.287967,11.405096,846.169
47.2879649,11.4051003,846.035
47.2879634,11.4051054,845.929
47.2879627,11.4051117,845.781
47.2879621,11.405119,845.501
47.2879612,11.4051256,845.21
47.2879597,11.4051317,844.811
47.2879577,11.4051386,844.611
47.2879558,11.4051444,844.424
47.2879548,11.4051491,844.249
47.2879546,11.4051533,844.007
47.287955,11.4051581,843.872
47.2879548,11.4051651,843.838
47.287955,11.405172,843.753
47.2879558,11.4051795,843.837
47.2879575,11.4051866,843.89
47.2879607,11.4051935,843.947
47.2879654,11.4052007,843.937
47.2879698,11.4052077,843.874
47.2879732,11.4052139,843.761
47.2879768,11.4052205,843.708
47.2879787,11.4052245,843.464
47.2879813,11.4052301,843.234
47.2879833,11.4052345,843.612
47.2879858,11.4052389,843.738
47.2879887,11.4052419,843.869
47.2879912,11.4052433,844.205
47.2879932,11.4052434,844.187
47.2879957,11.4052439,844.209
47.287998,11.4052461,844.229
47.2879996,11.4052482,844.172
47.2880016,11.4052502,844.138
47.2880028,11.4052529,844.046
47.288006,11.4052533,843.84
47.2880096,11.4052529,843.717
47.2880144,11.4052532,843.681
47.2880209,11.4052534,843.767
47.2880277,11.4052538,843.971
47.288034,11.4052543,843.974
47.2880388,11.4052577,844.307
47.2880431,11.4052611,844.553
47.2880455,11.4052639,844.344
47.2880492,11.4052658,844.194
47.2880513,11.4052684,844.085
47.288053,11.4052694,843.692
47.2880548,11.4052707,843.324
47.2880555,11.4052737,843.016
47.2880573,11.405276,842.717
47.288058,11.4052804,842.47
47.2880585,11.4052859,842.115
47.2880587,11.4052918,841.864
47.2880596,11.4052985,841.458
47.2880595,11.4053059,841.322
47.2880592,11.4053119,840.949
47.2880585,11.4053205,840.84
47.288057,11.4053292,840.88
47.2880559,11.4053367,840.827
47.2880545,11.4053462,841.099
